Unique-id,namea,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,help,Pknow-2,time,Avg_Time_Per_Action,Help_Ratio_rolling,Time_Diff,Percentage_Correct,Cumulative_Knowledge_Change,Total_Actions,Total_Correct_Actions,Help_Request_Frequency,Help_Request_Ratio,Avg_Time_Between_Actions
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-70,stuZ6dkan1,N,0.0,0.0,0,0,0,0,0,0.0,6.333333333,-0.407319922,-0.363343249,-1.469696115,1.0,4.666666667,0,0.333333333,12.45714286,0.333333333,0.333333333,0,0.0,0.0,0,0,0,0.195280612,7,6.333333333333333,0.0,5.0,0.0,0.8154504610000001,3,0.0,0,0.0,4.0
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-70,stuZ6dkan1,N,0.0,0.0,0,0,0,0,0,0.0,6.333333333,-0.407319922,-0.363343249,-1.469696115,1.0,4.666666667,0,0.333333333,12.45714286,0.333333333,0.333333333,0,0.0,0.0,0,0,0,0.28609832,10,6.333333333333333,0.0,3.0,0.0,1.101548781,3,0.0,0,0.0,4.0
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-71,stuZnhvc86,N,0.5,0.5,0,0,0,0,0,0.0,5.5,-0.138324873,-0.821751458,-1.644743827,0.5,0.5,0,2.5,5.510416667,0.0,0.0,0,0.0,0.0,0,0,0,0.999999999,3,5.5,0.0,0.0,25.0,0.999999999,2,1.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-71,stuZnhvc86,N,0.5,0.5,0,0,0,0,0,0.0,5.5,-0.138324873,-0.821751458,-1.644743827,0.5,0.5,0,2.5,5.510416667,0.0,0.0,0,0.0,0.0,0,0,0,0.800696179,8,5.5,0.0,5.0,25.0,1.800696178,2,1.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-8,stuZe5mjun,N,0.0,0.0,0,0,0,0,0,0.666666667,3.333333333,-0.28874299,-0.257038127,-0.737791871,1.0,2.0,0,0.333333333,8.25,1.0,1.0,0,0.666666667,0.0,0,0,0,0.28609832,3,3.333333333333333,0.0,0.0,0.0,0.28609832,3,0.0,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-8,stuZe5mjun,N,0.0,0.0,0,0,0,0,0,0.666666667,3.333333333,-0.28874299,-0.257038127,-0.737791871,1.0,2.0,0,0.333333333,8.25,1.0,1.0,0,0.666666667,0.0,0,0,0,0.28609832,3,3.333333333333333,0.0,0.0,0.0,0.57219664,3,0.0,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-8,stuZe5mjun,N,0.0,0.0,0,0,0,0,0,0.666666667,3.333333333,-0.28874299,-0.257038127,-0.737791871,1.0,2.0,0,0.333333333,8.25,1.0,1.0,0,0.666666667,0.0,0,0,0,0.28609832,4,3.333333333333333,0.0,1.0,0.0,0.85829496,3,0.0,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-9,stuZy5vvzo,N,0.666666667,0.0,0,0,0,0,0,0.0,33.33333333,3.547253263,1.400692749,1.914333247,0.333333333,0.333333333,0,0.333333333,33.5,0.0,0.0,0,0.0,0.0,0,0,0,0.988464307,0,33.333333333333336,0.0,0.0,22.22,0.988464307,3,2.000000001,0,0.0,49.5
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-9,stuZy5vvzo,N,0.666666667,0.0,0,0,0,0,0,0.0,33.33333333,3.547253263,1.400692749,1.914333247,0.333333333,0.333333333,0,0.333333333,33.5,0.0,0.0,0,0.0,0.0,0,0,0,0.888286674,1,33.333333333333336,0.0,1.0,22.22,1.876750981,3,2.000000001,0,0.0,49.5
awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-9,stuZy5vvzo,N,0.666666667,0.0,0,0,0,0,0,0.0,33.33333333,3.547253263,1.400692749,1.914333247,0.333333333,0.333333333,0,0.333333333,33.5,0.0,0.0,0,0.0,0.0,0,0,0,0.28609832,99,33.333333333333336,0.0,98.0,22.22,2.162849301,3,2.000000001,0,0.0,49.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-100,stuZlmtxee,N,1.0,0.0,0,0,0,0,0,1.0,12.0,-0.190196078,12.75232127,14.5882122,0.0,4.0,0,0.0,17.5,2.0,2.0,0,2.0,0.0,0,0,0,0.28609832,12,12.0,0.0,0.0,100.0,0.28609832,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-102,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.377145389,-0.824287489,-1.163047383,0.0,0.0,0,0.0,14.0,0.0,0.0,0,2.0,0.0,0,0,0,0.988464307,11,13.0,0.0,0.0,50.0,0.988464307,2,2.0,0,0.0,4.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-102,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.377145389,-0.824287489,-1.163047383,0.0,0.0,0,0.0,14.0,0.0,0.0,0,2.0,0.0,0,0,0,0.888286674,15,13.0,0.0,4.0,50.0,1.876750981,2,2.0,0,0.0,4.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103,stuZtp0ofb,N,0.75,0.0,0,0,0,0,0,0.5,8.75,-0.235182397,-0.7887174,-0.44360952,0.25,1.5,0,0.0,15.14629121,1.25,1.25,0,1.0,0.0,0,0,0,0.972959727,3,8.75,0.0,0.0,18.75,0.972959727,4,3.0,0,0.0,4.333333333333333
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103,stuZtp0ofb,N,0.75,0.0,0,0,0,0,0,0.5,8.75,-0.235182397,-0.7887174,-0.44360952,0.25,1.5,0,0.0,15.14629121,1.25,1.25,0,1.0,0.0,0,0,0,0.999971467,7,8.75,0.0,4.0,18.75,1.972931194,4,3.0,0,0.0,4.333333333333333
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103,stuZtp0ofb,N,0.75,0.0,0,0,0,0,0,0.5,8.75,-0.235182397,-0.7887174,-0.44360952,0.25,1.5,0,0.0,15.14629121,1.25,1.25,0,1.0,0.0,0,0,0,0.999693189,9,8.75,0.0,2.0,18.75,2.972624383,4,3.0,0,0.0,4.333333333333333
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103,stuZtp0ofb,N,0.75,0.0,0,0,0,0,0,0.5,8.75,-0.235182397,-0.7887174,-0.44360952,0.25,1.5,0,0.0,15.14629121,1.25,1.25,0,1.0,0.0,0,0,0,0.999997363,16,8.75,0.0,7.0,18.75,3.972621746,4,3.0,0,0.0,4.333333333333333
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-104,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.441632653,-0.78916922,-0.157401933,0.0,3.0,0,0.0,5.0,0.0,0.0,0,1.0,0.0,0,0,0,0.888286674,5,5.0,0.0,0.0,100.0,0.888286674,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105,stuZkdgidj,N,0.666666667,0.333333333,0,0,0,0,0,0.666666667,6.666666667,-0.333293434,-1.110054571,-2.004424127,0.333333333,1.333333333,0,0.666666667,7.333333333,0.666666667,0.666666667,0,1.333333333,0.0,0,0,0,0.227491469,2,6.666666666666667,0.0,0.0,22.22,0.227491469,3,2.000000001,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105,stuZkdgidj,N,0.666666667,0.333333333,0,0,0,0,0,0.666666667,6.666666667,-0.333293434,-1.110054571,-2.004424127,0.333333333,1.333333333,0,0.666666667,7.333333333,0.666666667,0.666666667,0,1.333333333,0.0,0,0,0,0.227491469,6,6.666666666666667,0.0,4.0,22.22,0.454982938,3,2.000000001,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105,stuZkdgidj,N,0.666666667,0.333333333,0,0,0,0,0,0.666666667,6.666666667,-0.333293434,-1.110054571,-2.004424127,0.333333333,1.333333333,0,0.666666667,7.333333333,0.666666667,0.666666667,0,1.333333333,0.0,0,0,0,0.28609832,12,6.666666666666667,0.0,6.0,22.22,0.741081258,3,2.000000001,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.25,12.0,-0.240793475,-0.082736296,0.498833218,0.0,0.25,0,0.0,14.16666667,0.0,0.0,0,0.5,0.0,0,0,0,0.988464307,0,12.0,0.0,0.0,25.0,0.988464307,4,4.0,0,0.0,11.666666666666666
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.25,12.0,-0.240793475,-0.082736296,0.498833218,0.0,0.25,0,0.0,14.16666667,0.0,0.0,0,0.5,0.0,0,0,0,0.999999992,6,12.0,0.0,6.0,25.0,1.988464299,4,4.0,0,0.0,11.666666666666666
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.25,12.0,-0.240793475,-0.082736296,0.498833218,0.0,0.25,0,0.0,14.16666667,0.0,0.0,0,0.5,0.0,0,0,0,0.996913916,7,12.0,0.0,1.0,25.0,2.985378215,4,4.0,0,0.0,11.666666666666666
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.25,12.0,-0.240793475,-0.082736296,0.498833218,0.0,0.25,0,0.0,14.16666667,0.0,0.0,0,0.5,0.0,0,0,0,0.888286674,35,12.0,0.0,28.0,25.0,3.873664889,4,4.0,0,0.0,11.666666666666666
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-110,stuZ7qe7sr,N,1.0,0.0,0,0,0,0,0,0.25,3.0,-0.337031538,0.111562782,1.245061744,0.0,0.75,0,0.0,8.092857143,0.5,0.5,0,1.75,0.0,0,0,0,0.999999919,-1,3.0,0.0,0.0,25.0,0.999999919,4,4.0,0,0.0,4.666666666666667
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-110,stuZ7qe7sr,N,1.0,0.0,0,0,0,0,0,0.25,3.0,-0.337031538,0.111562782,1.245061744,0.0,0.75,0,0.0,8.092857143,0.5,0.5,0,1.75,0.0,0,0,0,0.999990623,0,3.0,0.0,1.0,25.0,1.999990542,4,4.0,0,0.0,4.666666666666667
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-110,stuZ7qe7sr,N,1.0,0.0,0,0,0,0,0,0.25,3.0,-0.337031538,0.111562782,1.245061744,0.0,0.75,0,0.0,8.092857143,0.5,0.5,0,1.75,0.0,0,0,0,0.999999128,0,3.0,0.0,0.0,25.0,2.99998967,4,4.0,0,0.0,4.666666666666667
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-110,stuZ7qe7sr,N,1.0,0.0,0,0,0,0,0,0.25,3.0,-0.337031538,0.111562782,1.245061744,0.0,0.75,0,0.0,8.092857143,0.5,0.5,0,1.75,0.0,0,0,0,0.999990623,13,3.0,0.0,13.0,25.0,3.999980293,4,4.0,0,0.0,4.666666666666667
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-111,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.380161273,-0.110428051,-0.766616175,0.0,0.333333333,0,0.0,5.203030303,0.0,0.0,0,0.0,0.0,0,0,0,0.999990623,-1,3.6666666666666665,0.0,0.0,33.33,0.999990623,3,3.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-111,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.380161273,-0.110428051,-0.766616175,0.0,0.333333333,0,0.0,5.203030303,0.0,0.0,0,0.0,0.0,0,0,0,0.999461507,3,3.6666666666666665,0.0,4.0,33.33,1.99945213,3,3.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-111,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.380161273,-0.110428051,-0.766616175,0.0,0.333333333,0,0.0,5.203030303,0.0,0.0,0,0.0,0.0,0,0,0,0.999993636,9,3.6666666666666665,0.0,6.0,33.33,2.999445766,3,3.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-13,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.5,3.75,-0.625887866,-1.650630608,-2.405058341,0.0,1.25,0,0.0,4.85,0.0,0.5,0,0.0,0.0,0,0,0,0.227491469,0,3.75,0.0,0.0,25.0,0.227491469,4,4.0,0,0.0,2.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-13,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.5,3.75,-0.625887866,-1.650630608,-2.405058341,0.0,1.25,0,0.0,4.85,0.0,0.5,0,0.0,0.0,0,0,0,0.227491469,4,3.75,0.0,4.0,25.0,0.454982938,4,4.0,0,0.0,2.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-13,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.5,3.75,-0.625887866,-1.650630608,-2.405058341,0.0,1.25,0,0.0,4.85,0.0,0.5,0,0.0,0.0,0,0,0,0.988464307,5,3.75,0.0,1.0,25.0,1.443447245,4,4.0,0,0.0,2.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-13,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.5,3.75,-0.625887866,-1.650630608,-2.405058341,0.0,1.25,0,0.0,4.85,0.0,0.5,0,0.0,0.0,0,0,0,0.888286674,6,3.75,0.0,1.0,25.0,2.331733919,4,4.0,0,0.0,2.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-14,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.0,15.0,0.270536621,1.4839298,2.786238259,0.0,0.0,0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0,0,0.888286674,0,15.0,0.0,0.0,50.0,0.888286674,2,2.0,0,0.0,30.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-14,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.0,15.0,0.270536621,1.4839298,2.786238259,0.0,0.0,0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0,0,0.888286674,30,15.0,0.0,30.0,50.0,1.776573348,2,2.0,0,0.0,30.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-17,stuZvizcv6,N,1.0,0.0,0,0,0,0,0,0.0,28.0,0.867610954,-0.335007685,-1.664104494,0.0,0.0,0,0.0,25.75,0.0,0.0,0,1.0,0.0,0,0,0,0.999899152,28,28.0,0.0,0.0,100.0,0.999899152,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-18,stuZ7qe7sr,N,0.5,0.0,0,0,0,0,0,0.5,14.5,-0.069659632,-0.308920274,-0.808223737,0.5,1.0,0,0.5,11.33333333,0.5,0.5,0,0.5,0.0,0,0,0,0.28609832,12,14.5,0.0,0.0,25.0,0.28609832,2,1.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-18,stuZ7qe7sr,N,0.5,0.0,0,0,0,0,0,0.5,14.5,-0.069659632,-0.308920274,-0.808223737,0.5,1.0,0,0.5,11.33333333,0.5,0.5,0,0.5,0.0,0,0,0,0.28609832,17,14.5,0.0,5.0,25.0,0.57219664,2,1.0,0,0.0,5.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-19,stuZsh0xad,N,0.666666667,0.0,0,0,0,0,0,0.333333333,4.333333333,-0.256603907,-0.2978866,-0.614944771,0.333333333,0.666666667,0,0.333333333,7.0,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.735153049,4,4.333333333333333,0.0,0.0,22.22,0.735153049,3,2.000000001,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-19,stuZsh0xad,N,0.666666667,0.0,0,0,0,0,0,0.333333333,4.333333333,-0.256603907,-0.2978866,-0.614944771,0.333333333,0.666666667,0,0.333333333,7.0,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.735153049,4,4.333333333333333,0.0,0.0,22.22,1.470306098,3,2.000000001,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-19,stuZsh0xad,N,0.666666667,0.0,0,0,0,0,0,0.333333333,4.333333333,-0.256603907,-0.2978866,-0.614944771,0.333333333,0.666666667,0,0.333333333,7.0,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.817292084,5,4.333333333333333,0.0,1.0,22.22,2.287598182,3,2.000000001,0,0.0,0.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-21,stuZocjg15,N,1.0,0.0,0,0,0,0,0,0.0,11.0,-0.152770585,0.123297705,-1.036394866,0.0,0.0,0,0.0,19.5,0.0,0.0,0,1.0,0.0,0,0,0,0.999899152,11,11.0,0.0,0.0,100.0,0.999899152,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-22,stuZdelokc,N,0.0,1.0,0,0,0,0,0,0.0,12.0,0.306490124,2.927156794,1.607672535,1.0,1.0,0,1.0,5.75,0.0,0.0,0,0.0,0.0,0,0,0,0.996711395,12,12.0,0.0,0.0,0.0,0.996711395,1,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-24,stuZ69b5pz,N,0.0,0.0,0,0,0,0,0,0.0,31.0,1.259278439,0.087501492,1.699295691,1.0,1.0,0,1.0,15.0,0.0,0.0,0,4.0,0.0,0,0,0,0.227491469,31,31.0,0.0,0.0,0.0,0.227491469,1,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-27,stuZc3wba9,N,0.5,0.0,0,0,0,0,0,0.5,22.0,-0.427294028,-1.676630984,-1.420444804,0.5,2.0,0,0.0,24.9,1.5,1.5,0,2.0,0.0,0,0,0,0.195544238,6,22.0,0.0,0.0,25.0,0.195544238,2,1.0,0,0.0,32.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-27,stuZc3wba9,N,0.5,0.0,0,0,0,0,0,0.5,22.0,-0.427294028,-1.676630984,-1.420444804,0.5,2.0,0,0.0,24.9,1.5,1.5,0,2.0,0.0,0,0,0,0.888286674,38,22.0,0.0,32.0,25.0,1.083830912,2,1.0,0,0.0,32.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-29,stuZo1so4d,N,1.0,0.0,0,0,0,0,0,0.666666667,5.666666667,-0.324454474,3.389183239,11.21761445,0.0,0.666666667,0,0.0,5.666666667,0.666666667,0.666666667,0,2.0,0.0,0,0,0,0.817292084,0,5.666666666666667,0.0,0.0,33.33,0.817292084,3,3.0,0,0.0,8.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-29,stuZo1so4d,N,1.0,0.0,0,0,0,0,0,0.666666667,5.666666667,-0.324454474,3.389183239,11.21761445,0.0,0.666666667,0,0.0,5.666666667,0.666666667,0.666666667,0,2.0,0.0,0,0,0,0.817292084,0,5.666666666666667,0.0,0.0,33.33,1.634584168,3,3.0,0,0.0,8.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-29,stuZo1so4d,N,1.0,0.0,0,0,0,0,0,0.666666667,5.666666667,-0.324454474,3.389183239,11.21761445,0.0,0.666666667,0,0.0,5.666666667,0.666666667,0.666666667,0,2.0,0.0,0,0,0,0.888286674,17,5.666666666666667,0.0,17.0,33.33,2.522870842,3,3.0,0,0.0,8.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-31,stuZlmtxee,N,0.0,0.0,0,0,0,0,0,0.5,7.0,0.120365076,1.065904978,0.754957694,1.0,1.5,0,1.0,8.125,0.5,0.5,0,2.5,0.0,0,0,0,0.227491469,7,7.0,0.0,0.0,0.0,0.227491469,2,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-31,stuZlmtxee,N,0.0,0.0,0,0,0,0,0,0.5,7.0,0.120365076,1.065904978,0.754957694,1.0,1.5,0,1.0,8.125,0.5,0.5,0,2.5,0.0,0,0,0,0.227491469,7,7.0,0.0,0.0,0.0,0.454982938,2,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.333333333,7.0,-0.20014376,0.093937838,-0.377846269,0.0,0.0,0,0.0,7.333333333,0.333333333,0.333333333,0,1.0,0.0,0,0,0,0.888286674,6,7.0,0.0,0.0,33.33,0.888286674,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.333333333,7.0,-0.20014376,0.093937838,-0.377846269,0.0,0.0,0,0.0,7.333333333,0.333333333,0.333333333,0,1.0,0.0,0,0,0,0.888286674,7,7.0,0.0,1.0,33.33,1.776573348,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32,stuZluy8fm,N,1.0,0.0,0,0,0,0,0,0.333333333,7.0,-0.20014376,0.093937838,-0.377846269,0.0,0.0,0,0.0,7.333333333,0.333333333,0.333333333,0,1.0,0.0,0,0,0,0.888286674,8,7.0,0.0,1.0,33.33,2.664860022,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-33,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.0,-1.327493222,-0.441565643,0.0,0.0,0,0.0,23.33333333,0.0,0.0,0,0.0,0.0,0,0,0,0.988464307,7,13.0,0.0,0.0,50.0,0.988464307,2,2.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-33,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.0,-1.327493222,-0.441565643,0.0,0.0,0,0.0,23.33333333,0.0,0.0,0,0.0,0.0,0,0,0,0.988464307,19,13.0,0.0,12.0,50.0,1.976928614,2,2.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.25,11.0,-0.206221638,-1.37519603,-2.213894845,0.0,0.5,0,0.0,10.5,0.0,0.5,0,0.0,0.0,0,0,0,0.888286674,0,11.0,0.0,0.0,25.0,0.888286674,4,4.0,0,0.0,13.333333333333334
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.25,11.0,-0.206221638,-1.37519603,-2.213894845,0.0,0.5,0,0.0,10.5,0.0,0.5,0,0.0,0.0,0,0,0,0.988464307,0,11.0,0.0,0.0,25.0,1.876750981,4,4.0,0,0.0,13.333333333333334
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.25,11.0,-0.206221638,-1.37519603,-2.213894845,0.0,0.5,0,0.0,10.5,0.0,0.5,0,0.0,0.0,0,0,0,0.735153049,4,11.0,0.0,4.0,25.0,2.61190403,4,4.0,0,0.0,13.333333333333334
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.25,11.0,-0.206221638,-1.37519603,-2.213894845,0.0,0.5,0,0.0,10.5,0.0,0.5,0,0.0,0.0,0,0,0,0.888286674,40,11.0,0.0,36.0,25.0,3.500190704,4,4.0,0,0.0,13.333333333333334
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-35,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,12.0,0.186772348,-0.797543861,-1.583835547,0.0,0.0,0,0.0,12.0,0.0,0.0,0,2.0,0.0,0,0,0,0.888286674,6,12.0,0.0,0.0,50.0,0.888286674,2,2.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-35,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,12.0,0.186772348,-0.797543861,-1.583835547,0.0,0.0,0,0.0,12.0,0.0,0.0,0,2.0,0.0,0,0,0,0.888286674,18,12.0,0.0,12.0,50.0,1.776573348,2,2.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-36,stuZkdgidj,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.361702128,0.83931546,-0.909098532,0.0,0.0,0,0.0,48.5,0.0,0.0,0,0.0,0.0,0,0,0,0.988464307,4,4.0,0.0,0.0,100.0,0.988464307,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-37,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.0,40.0,2.258836731,0.0,-0.905800958,0.0,0.0,0,0.0,40.0,0.0,0.0,0,0.0,0.0,0,0,0,0.888286674,40,40.0,0.0,0.0,100.0,0.888286674,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-38,stuZwuemo0,N,0.0,0.0,0,0,0,0,0,0.0,5.0,-0.252124646,3.128346132,7.19364562,1.0,1.0,0,1.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0,0.28609832,5,5.0,0.0,0.0,0.0,0.28609832,1,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-39,stuZfmanf0,N,0.333333333,0.0,0,0,0,0,0,0.666666667,17.66666667,-0.513041501,-0.102672312,0.116606758,0.666666667,1.666666667,0,0.0,17.05555556,1.0,1.0,0,0.333333333,0.0,0,0,0,0.227491469,4,17.666666666666668,0.0,0.0,11.11,0.227491469,3,0.999999999,0,0.0,20.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-39,stuZfmanf0,N,0.333333333,0.0,0,0,0,0,0,0.666666667,17.66666667,-0.513041501,-0.102672312,0.116606758,0.666666667,1.666666667,0,0.0,17.05555556,1.0,1.0,0,0.333333333,0.0,0,0,0,0.227491469,4,17.666666666666668,0.0,0.0,11.11,0.454982938,3,0.999999999,0,0.0,20.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-39,stuZfmanf0,N,0.333333333,0.0,0,0,0,0,0,0.666666667,17.66666667,-0.513041501,-0.102672312,0.116606758,0.666666667,1.666666667,0,0.0,17.05555556,1.0,1.0,0,0.333333333,0.0,0,0,0,0.888286674,45,17.666666666666668,0.0,41.0,11.11,1.343269612,3,0.999999999,0,0.0,20.5
awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-4,stuZc3wba9,N,0.25,0.0,0,0,0,0,0,0.25,14.75,1.342223699,-0.635234015,-1.204926961,0.75,1.0,0,1.0,7.916666667,0.25,0.25,0,0.75,0.0,0,0,0,0.28609832,3,14.75,0.0,0.0,6.25,0.28609832,4,1.0,0,0.0,14.0
